Brand_Cat,OpAreaLvl3,ts_group,OTA_yhat,OTA_RmNts,Non_OTA_yhat,Non_OTA_RmNts
All Suites,Americas,2018-01-03,7674.51425301504,8007,59009.1922717111,58689
All Suites,Americas,2018-01-04,8643.97474248953,8258,59076.5530361866,59579
All Suites,Americas,2018-01-05,9150.83504967129,9926,60628.5235937431,56947
All Suites,Americas,2018-01-06,14397.6344203459,10790,66268.3409018915,58671
All Suites,Americas,2018-01-07,7381.35512808788,5789,48277.8784881803,52077
All Suites,Americas,2018-01-08,7396.1593607977,5351,76342.9122719153,81079
All Suites,Americas,2018-01-09,7166.64720438779,5422,77726.3809387679,92025
All Suites,Americas,2018-01-10,6939.85813155483,5560,79065.9688273363,92176
All Suites,Americas,2018-01-11,6719.62795959462,6293,80341.7583130336,77483
All Suites,Americas,2018-01-12,6509.5862575064,9511,81535.8957287205,72287
All Suites,Americas,2018-01-13,12731.4002822109,11987,76296.7045737764,76261
All Suites,Americas,2018-01-14,7869.99427814062,7759,60261.9404853356,60948
All Suites,Americas,2018-01-15,5606.40299151994,5688,74203.9832992048,75213
All Suites,Americas,2018-01-16,5832.71015683443,5539,85229.2956434401,92643
All Suites,Americas,2018-01-17,5716.06516504525,5732,85840.9329356224,93417
All Suites,Americas,2018-01-18,5623.47889251457,6319,86322.4306291952,78701
All Suites,Americas,2018-01-19,5555.56468491371,9352,86676.507209338,65513
All Suites,Americas,2018-01-20,12106.0636005244,11311,79615.0685864486,67049
All Suites,Americas,2018-01-21,5248.91764203063,5433,60251.3537450933,55129
All Suites,Americas,2018-01-22,5498.25133693299,5468,87044.4065776377,85091
All Suites,Americas,2018-01-23,5524.99757694289,5534,86971.3014552491,97517
All Suites,Americas,2018-01-24,5572.10594175972,5844,86822.8776700949,97209
All Suites,Americas,2018-01-25,5637.4923350949,6567,86614.941459892,81415
All Suites,Americas,2018-01-26,5718.79238966331,9920,86364.1392515975,70584
All Suites,Americas,2018-01-27,12428.8203570032,12045,78779.3151601638,71666
All Suites,Americas,2018-01-28,5673.18469341743,5604,58965.9230587206,56611
All Suites,Americas,2018-01-29,6031.76319526293,5256,85524.2104177098,86728
All Suites,Americas,2018-01-30,6149.88357127806,5176,85269.6309144114,96174
All Suites,Americas,2018-01-31,6270.32630608444,5414,85052.6170317209,94087
All Suites,Americas,2018-02-01,6390.51037658032,6017,84885.8822159029,78257
All Suites,Americas,2018-02-02,6508.05043387159,9404,84780.2515828498,68146
All Suites,Americas,2018-02-03,13257.9423247953,10788,77421.8989729616,67906
All Suites,Americas,2018-02-04,6480.63809077662,5477,57888.9687726904,54237
All Suites,Americas,2018-02-05,6824.93152325936,5199,84905.6506115384,87763
All Suites,Americas,2018-02-06,6913.61235030271,5238,85108.4143472583,100486
All Suites,Americas,2018-02-07,6992.18668797559,5412,85392.4757643664,100031
All Suites,Americas,2018-02-08,7060.22803885241,6596,85754.8703096517,83136
All Suites,Americas,2018-02-09,7117.67540999231,10606,86190.522407029,72516
All Suites,Americas,2018-02-10,13823.6921397472,13269,79355.5708736152,74657
All Suites,Americas,2018-02-11,6955.15777223519,6230,60296.3323699023,58974
All Suites,Americas,2018-02-12,7230.93324441094,5632,87859.3194839569,87980
All Suites,Americas,2018-02-13,7251.97026911167,5429,88503.2710654732,91628
All Suites,Americas,2018-02-14,7266.74359817693,6330,89172.2064286823,88619
All Suites,Americas,2018-02-15,7276.7740854341,6860,89854.0926074698,84241
All Suites,Americas,2018-02-16,7283.68665140954,12476,90536.9068455002,85931
All Suites,Americas,2018-02-17,16314.4644577805,15235,91407.5632231886,91081
All Suites,Americas,2018-02-18,10227.9745599544,9819,72748.4418164939,71964
All Suites,Americas,2018-02-19,6600.59012883227,6362,83498.958616798,81918
All Suites,Americas,2018-02-20,7313.31609308515,5960,93055.6467282875,100572
All Suites,Americas,2018-02-21,7328.96254931293,6011,93585.4194621434,102754
All Suites,Americas,2018-02-22,7350.53085570526,7187,94061.264137828,91056
All Suites,Americas,2018-02-23,7378.99416991244,12278,94479.0233322942,83797
All Suites,Americas,2018-02-24,14117.4455486871,14831,87470.7130912469,84382
All Suites,Americas,2018-02-25,7210.57069475574,6151,68057.0832717827,61723
All Suites,Americas,2018-02-26,7511.8335405991,5535,95368.3714633372,92802
All Suites,Americas,2018-02-27,7572.66634208315,5270,95546.8844836018,102756
All Suites,Americas,2018-02-28,7641.50007527914,5511,95672.0459498609,100116
All Suites,Americas,2018-03-01,7717.80530046771,6673,95749.2400360086,87893
All Suites,Americas,2018-03-02,7800.83774820587,11720,95784.9081963805,86657
All Suites,Americas,2018-03-03,14613.7654286787,14490,88406.3168000563,87349
All Suites,Americas,2018-03-04,7733.67571791705,6538,68626.1714701402,66988
All Suites,Americas,2018-03-05,8080.25253195024,5674,95717.7747702343,96436
All Suites,Americas,2018-03-06,8179.52492350036,5473,95664.013247627,105013
All Suites,Americas,2018-03-07,8279.70132656922,5639,95607.7682945231,104594
All Suites,Americas,2018-03-08,8379.46084349815,6963,95556.3439937231,91238
All Suites,Americas,2018-03-09,8477.52148320657,12245,95516.3000653247,87669
All Suites,Americas,2018-03-10,15318.5167009008,15039,88098.8400683471,89750
All Suites,Americas,2018-03-11,8413.48792121397,8408,68296.9024880784,71372
All Suites,Americas,2018-03-12,8750.00074123438,7485,95514.952183958,98138
All Suites,Americas,2018-03-13,8830.39746002666,6971,95564.9421134392,105344
All Suites,Americas,2018-03-14,8904.38031928153,7242,95642.2983182726,103806
All Suites,Americas,2018-03-15,8971.49974712092,8791,95746.300270725,94220
All Suites,Americas,2018-03-16,9031.49478764318,14307,95874.9436045214,90111
All Suites,Americas,2018-03-17,15851.8731102091,16894,88616.1991870461,89288
All Suites,Americas,2018-03-18,8878.84884311058,8161,68937.7810108147,66921
All Suites,Americas,2018-03-19,9168.8646479483,6860,96371.7157932813,95848
All Suites,Americas,2018-03-20,9201.32289605954,6332,96557.3644038409,105772
All Suites,Americas,2018-03-21,9227.90113725715,6529,96743.0047368596,105543
All Suites,Americas,2018-03-22,9249.2294236663,8209,96922.1270161779,93485
All Suites,Americas,2018-03-23,9266.00403718728,14407,97088.2292557613,90276
All Suites,Americas,2018-03-24,16068.2808695157,16737,89811.7941935727,90494
All Suites,Americas,2018-03-25,9036.8768013116,9728,70042.5302280058,69191
All Suites,Americas,2018-03-26,9296.32350118032,8478,97448.471342751,94856
All Suites,Americas,2018-03-27,9302.10977490812,7931,97505.7742934224,102096
All Suites,Americas,2018-03-28,9306.76731665064,8583,97525.5882807721,96862
All Suites,Americas,2018-03-29,9310.77939027533,10847,97505.9367053331,81669
All Suites,Americas,2018-03-30,9314.51293075565,17158,97446.1096030874,80796
All Suites,Americas,2018-03-31,16129.2716710934,17439,89909.0257618672,73228
All Suites,Americas,2018-04-01,9069.20721832539,10100,69835.6272599989,57161
All Suites,Americas,2018-04-02,9325.74899998252,8626,97037.912831301,85828
All Suites,Americas,2018-04-03,9329.39904405237,8232,96836.1485985308,98174
All Suites,Americas,2018-04-04,9332.62478365204,8482,96609.8963085122,99562
All Suites,Americas,2018-04-05,9335.03020833078,9778,96365.6045737996,91864
All Suites,Americas,2018-04-06,9336.13081259649,14606,96110.4717505168,91577
All Suites,Americas,2018-04-07,16168.1835413186,16505,88399.4525232007,90837
All Suites,Americas,2018-04-08,9078.61670670117,7052,68165.6662343909,65905
All Suites,Americas,2018-04-09,9325.93704713487,6257,95358.6837671977,97397
All Suites,Americas,2018-04-10,9316.06970169759,6074,95139.4003828917,108002
All Suites,Americas,2018-04-11,9302.04291306238,6679,94948.5776829153,107014
All Suites,Americas,2018-04-12,9283.39907918992,8366,94793.041294332,93400
All Suites,Americas,2018-04-13,9259.78332151319,13472,94678.7322013785,88523
All Suites,Americas,2018-04-14,16085.5153286488,15895,87142.524554371,89755
All Suites,Americas,2018-04-15,8942.49864836728,7769,67099.5103934919,67522
All Suites,Americas,2018-04-16,9157.56214263348,6611,94625.4452056483,97521
All Suites,Americas,2018-04-17,9113.30058392326,6190,94711.6302208832,108435
All Suites,Americas,2018-04-18,9064.50629112456,6445,94849.8329480697,108208
All Suites,Americas,2018-04-19,9011.77619419049,8113,95037.8181584901,96278
All Suites,Americas,2018-04-20,8955.87265649682,13623,95271.8797851426,92815
All Suites,Americas,2018-04-21,15773.9997392252,15729,88063.7315358699,93535
All Suites,Americas,2018-04-22,8583.15952521673,7523,68304.8912378688,67731
All Suites,Americas,2018-04-23,8778.90184956727,6327,96193.4632734344,98309
All Suites,Americas,2018-04-24,8720.6465144921,6004,96549.1581947461,108810
All Suites,Americas,2018-04-25,8664.85064565656,6468,96914.6655234652,107356
All Suites,Americas,2018-04-26,8612.8087781474,8221,97280.5353361509,94836
All Suites,Americas,2018-04-27,8565.79133513527,13804,97637.1510997418,91722
All Suites,Americas,2018-04-28,15423.039018128,16471,90476.597652804,91849
All Suites,Americas,2018-04-29,8235.5878184753,8010,70673.9967026197,62992
All Suites,Americas,2018-04-30,8466.45602550589,6608,98558.4289676661,90691
All Suites,Americas,2018-05-01,8450.48356954254,6512,98787.8509866083,101041
All Suites,Americas,2018-05-02,8444.27606796223,6795,98966.6441083602,101164
All Suites,Americas,2018-05-03,8448.24313553987,8360,99089.5427015527,89852
All Suites,Americas,2018-05-04,8462.56258927016,13749,99152.7248915938,89885
All Suites,Americas,2018-05-05,15406.9424344162,16603,91640.3252078824,92825
All Suites,Americas,2018-05-06,8264.96391179322,8047,71422.388517837,67103
All Suites,Americas,2018-05-07,8565.75348091785,6770,98969.0975154511,96700
All Suites,Americas,2018-05-08,8618.3838360372,6417,98786.8165994686,108011
All Suites,Americas,2018-05-09,8678.63464379128,6888,98550.0072992011,105593
All Suites,Americas,2018-05-10,8745.30323681011,8565,98264.4729371912,91036
All Suites,Americas,2018-05-11,8817.02175534591,14249,97937.3690342047,85425
All Suites,Americas,2018-05-12,15833.8060862217,16316,90047.0841168577,85075
All Suites,Americas,2018-05-13,8711.92770446332,8100,69464.1918528847,61464
All Suites,Americas,2018-05-14,9047.07255100969,7028,96794.4738576468,96714
All Suites,Americas,2018-05-15,9123.29633635754,6585,96392.7518336083,108663
All Suites,Americas,2018-05-16,9196.58568426087,6804,95998.2223300987,108138
All Suites,Americas,2018-05-17,9265.41624234107,8622,95621.4715956084,94565
All Suites,Americas,2018-05-18,9328.38981414409,14408,95272.7335302979,92203
All Suites,Americas,2018-05-19,16347.5302104317,17074,87415.1687112701,94749
All Suites,Americas,2018-05-20,9173.63785223131,9291,66910.0097310995,71190
All Suites,Americas,2018-05-21,9470.88485076035,7412,94486.2779660041,99441
All Suites,Americas,2018-05-22,9500.2706346059,6962,94336.1255483364,108630
All Suites,Americas,2018-05-23,9519.92789186991,7446,94251.4414203278,101911
All Suites,Americas,2018-05-24,9529.87241586658,9160,94235.6633712287,80944
All Suites,Americas,2018-05-25,9530.40612456279,15835,94290.6075108679,86728
All Suites,Americas,2018-05-26,20466.3867786283,19907,96896.1639536793,96382
All Suites,Americas,2018-05-27,16598.7928479192,15991,76499.4660400526,75076
All Suites,Americas,2018-05-28,7522.8099874243,7287,52533.81129568,51980
All Suites,Americas,2018-05-29,9453.94546078686,6973,95196.5345953443,79890
All Suites,Americas,2018-05-30,9421.13498317944,7419,95575.6774845029,88935
All Suites,Americas,2018-05-31,9385.88403229492,8834,96003.5217889869,84124
All Suites,Americas,2018-06-01,9349.92916241288,13269,96471.9418595481,86911
All Suites,Americas,2018-06-02,16321.7976147106,15342,89392.5326986547,90983
All Suites,Americas,2018-06-03,9023.0488538448,8398,69590.6879167343,72906
All Suites,Americas,2018-06-04,9255.68511973589,7167,98029.1378535591,101790
All Suites,Americas,2018-06-05,9234.57426331176,6768,98566.6205642618,110819
All Suites,Americas,2018-06-06,9221.23650626991,7415,99097.2080522633,108491
All Suites,Americas,2018-06-07,9216.9940922255,8903,99611.7546563373,95231
All Suites,Americas,2018-06-08,9222.94725914391,14194,100101.775980414,90261
All Suites,Americas,2018-06-09,16268.423070182,16521,92963.6278723637,93761
All Suites,Americas,2018-06-10,9007.72677900581,9202,73016.745239395,74957
All Suites,Americas,2018-06-11,9309.03206123046,7684,101352.11043606,104330
All Suites,Americas,2018-06-12,9361.36295584406,7051,101677.123776496,112754
All Suites,Americas,2018-06-13,9425.19797625605,7373,101951.028028432,111246
All Suites,Americas,2018-06-14,9499.89585498911,9262,102172.412591956,98238
All Suites,Americas,2018-06-15,9584.53127068063,14838,102341.240757823,91756
All Suites,Americas,2018-06-16,16728.1404541373,16605,94842.6581110883,91801
All Suites,Americas,2018-06-17,9517.01395106159,9051,74509.0855683445,70534
All Suites,Americas,2018-06-18,9885.08904375205,7726,102551.475222185,102720
All Suites,Americas,2018-06-19,9995.50339079051,7370,102534.958282844,112168
All Suites,Americas,2018-06-20,10108.0189678008,7834,102483.638129582,111020
All Suites,Americas,2018-06-21,10220.716070512,9659,102403.710630745,101290
All Suites,Americas,2018-06-22,10331.670880981,15103,102301.840858434,97994
All Suites,Americas,2018-06-23,17510.9703372725,17230,94548.085665569,98435
All Suites,Americas,2018-06-24,10278.5099413945,10166,73984.9748997623,78760
All Suites,Americas,2018-06-25,10635.8442148029,8213,101934.066409563,105178
All Suites,Americas,2018-06-26,10722.2612729964,7540,101813.480963451,112183
All Suites,Americas,2018-06-27,10798.9706983647,8213,101704.396845344,110190
All Suites,Americas,2018-06-28,10865.0063088548,10031,101612.24830007,98228
All Suites,Americas,2018-06-29,10919.6841627244,15747,101541.701947881,92066
All Suites,Americas,2018-06-30,18056.3251084083,18957,93838.9470608339,93179
All Suites,Americas,2018-07-01,10730.4976027104,12293,73348.0142399989,64726
All Suites,Americas,2018-07-02,12508.9985226279,10822,77145.317694525,64309
All Suites,Americas,2018-07-03,13065.2527999265,11321,64242.9217048374,60564
All Suites,Americas,2018-07-04,14255.9135018446,12024,68462.4422306555,63929
All Suites,Americas,2018-07-05,15730.5657626415,12978,81157.9924238201,75605
All Suites,Americas,2018-07-06,14027.2164042102,16680,90642.9036050973,88160
All Suites,Americas,2018-07-07,19317.1241286722,17784,89167.9141678749,89141
All Suites,Americas,2018-07-08,10671.5335457463,10112,73997.7409464815,72560
All Suites,Americas,2018-07-09,10902.9477542189,8669,102382.524270188,101908
All Suites,Americas,2018-07-10,10869.2386366952,7957,102592.212119727,111344
All Suites,Americas,2018-07-11,10836.284679806,8441,102810.237772938,110745
All Suites,Americas,2018-07-12,10805.8764574004,10344,103031.704212328,101138
All Suites,Americas,2018-07-13,10779.7140252793,15314,103251.697999003,96442
All Suites,Americas,2018-07-14,17896.5494397628,17362,95766.3531720584,97202
All Suites,Americas,2018-07-15,10481.350079474,10552,75423.5848325083,78835
All Suites,Americas,2018-07-16,10741.4082065634,8810,103854.611092226,105039
All Suites,Americas,2018-07-17,10745.9010947656,8309,104022.028526097,112426
All Suites,Americas,2018-07-18,10760.3332528429,8748,104167.228162872,110863
All Suites,Americas,2018-07-19,10785.0687708965,10709,104287.426355306,101121
All Suites,Americas,2018-07-20,10820.1744336832,15757,104380.404459689,98684
All Suites,Americas,2018-07-21,18024.3482631868,17637,96720.9475670511,98863
All Suites,Americas,2018-07-22,10654.6170070948,11328,76178.7094895495,80049
All Suites,Americas,2018-07-23,10983.944450611,9401,104482.301732736,104507
All Suites,Americas,2018-07-24,11055.3635380309,8819,104455.330666283,111810
All Suites,Americas,2018-07-25,11133.2426169926,8992,104398.090512589,110614
All Suites,Americas,2018-07-26,11216.0939499609,10861,104311.265569336,100885
All Suites,Americas,2018-07-27,11302.2701540755,16288,104195.812908683,97912
All Suites,Americas,2018-07-28,18570.6768216208,18481,96304.1850962763,98008
All Suites,Americas,2018-07-29,11210.9928416651,11105,75528.5372353251,76607
All Suites,Americas,2018-07-30,11562.7571914956,9154,103689.697973176,98014
All Suites,Americas,2018-07-31,11644.0445114423,8399,103472.031699372,105589
All Suites,Americas,2018-08-01,11719.5195075748,9149,103231.944511064,105959
All Suites,Americas,2018-08-02,11787.4795463663,11080,102970.512872613,97130
All Suites,Americas,2018-08-03,11846.3574146217,16923,102688.660433492,96173
All Suites,Americas,2018-08-04,19097.1674995048,19208,94613.3167577342,96166
All Suites,Americas,2018-08-05,11664.1964104197,12009,73656.1136658196,77117
